🍿	popcorn	popcorn,snack,movie,cinema,butter,corn
🧈	butter	butter,dairy,fat,spread,cooking,yellow
🧂	salt	salt,seasoning,food,flavor,sodium,crystal
🥫	canned food	canned food,can,preserved,tin,food,storage
🍱	bento box	bento box,japanese,lunch,meal,container,food
🍘	rice cracker	rice cracker,cracker,japanese,snack,salty,crispy
🍙	rice ball	rice ball,onigiri,japanese,rice,seaweed,snack
🍚	cooked rice	cooked rice,rice,grain,staple,food,steamed
🍛	curry rice	curry rice,curry,rice,indian,japanese,spicy
🍜	steaming bowl	steaming bowl,ramen,noodles,soup,hot,food
🍝	spaghetti	spaghetti,pasta,italian,noodles,sauce,meal
🍠	roasted sweet potato	roasted sweet potato,sweet potato,vegetable,roasted,food
🍢	oden	oden,japanese,food,fish cake,broth,skewer
🍣	sushi	sushi,japanese,raw fish,rice,nigiri,roll
🍤	fried shrimp	fried shrimp,shrimp,prawn,seafood,fried,tempura
🍥	fish cake with swirl	fish cake with swirl,narutomaki,japanese,ramen,pink,swirl
🥮	moon cake	moon cake,chinese,festival,dessert,sweet,round
🍡	dango	dango,japanese,mochi,skewer,sweet,rice cake
🥟	dumpling	dumpling,potsticker,gyoza,food,chinese,steamed
🥠	fortune cookie	fortune cookie,cookie,chinese,dessert,message,prediction
🥡	takeout box	takeout box,chinese food,container,meal,box
🍦	soft ice cream	soft ice cream,ice cream,dessert,cone,sweet,cold
🍧	shaved ice	shaved ice,dessert,cold,syrup,fruit,snow cone
🍨	ice cream	ice cream,dessert,cold,sweet,scoop,dairy
🍩	doughnut	doughnut,donut,sweet,pastry,fried,ring
🍪	cookie	cookie,biscuit,sweet,baked,chocolate chip
🎂	birthday cake	birthday cake,cake,celebration,dessert,candles,party
🍰	shortcake	shortcake,cake,dessert,strawberry,sweet,layered
🧁	cupcake	cupcake,cake,dessert,small,frosting,sweet
🥧	pie	pie,dessert,fruit,baked,crust,sweet
🍫	chocolate bar	chocolate bar,chocolate,candy,sweet,dessert,bar
🍬	candy	candy,sweets,sugar,lolly,dessert
🍭	lollipop	lollipop,candy,sweet,stick,suck
🍮	custard	custard,dessert,pudding,sweet,creamy
🍯	honey pot	honey pot,honey,sweet,bee,jar,golden
🍼	baby bottle	baby bottle,bottle,baby,milk,feeding,infant
🥛	glass of milk	glass of milk,milk,dairy,drink,beverage,white
☕	hot beverage	hot beverage,coffee,tea,drink,mug,warm
🫖	teapot	teapot,tea,hot,drink,pot,brew
🍵	teacup without handle	teacup without handle,tea,japanese,green tea,drink
🍶	sake	sake,japanese,alcohol,rice wine,drink,bottle
🍾	bottle with popping cork	bottle with popping cork,champagne,celebration,sparkling wine,pop,drink
🍷	wine glass	wine glass,wine,drink,red wine,white wine,glass
🍸	cocktail glass	cocktail glass,cocktail,drink,martini,alcohol,glass
🍹	tropical drink	tropical drink,drink,cocktail,juice,exotic,summer
🍺	beer mug	beer mug,beer,drink,alcohol,pint,cheers
🍻	clinking beer mugs	clinking beer mugs,beer,cheers,celebration,drink,alcohol
🥂	clinking glasses	clinking glasses,cheers,celebration,drink,toast,wine
🥃	tumbler glass	tumbler glass,whiskey,bourbon,scotch,drink,alcohol
🫗	pouring liquid	pouring liquid,pour,drink,water,juice,fill
🥤	cup with straw	cup with straw,drink,soda,juice,iced,beverage
🧋	bubble tea	bubble tea,boba,drink,tea,tapioca,sweet
🧃	beverage box	beverage box,juice box,drink,juice,carton
🧉	mate	mate,drink,tea,south america,yerba mate,calabash
🧊	ice	ice,cold,frozen,water,cube,chill
🥢	chopsticks	chopsticks,eating,utensils,asian,food,sticks
🍽️	fork and knife with plate	fork and knife with plate,eating,dinner,meal,utensils,dining
🍴	fork and knife	fork and knife,utensils,eating,dinner,meal
🥄	spoon	spoon,utensil,eating,soup,cereal
🔪	kitchen knife	kitchen knife,knife,cut,chop,cooking,sharp
🫙	jar	jar,container,glass,food,storage,preserve
🏺	amphora	amphora,vase,ancient,pottery,container,greek
🌍	globe showing Europe-Africa	globe,europe,africa,world,earth,map
🌎	globe showing Americas	globe,americas,north america,south america,world,earth,map
🌏	globe showing Asia-Australia	globe,asia,australia,world,earth,map,oceania
🌐	globe with meridians	globe with meridians,world,earth,network,internet,global
🗺️	world map	world map,map,globe,earth,travel,atlas
🗾	map of Japan	map of japan,japan,country,asia,island
🧭	compass	compass,direction,navigate,north,south,east,west
🏔️	snow-capped mountain	snow-capped mountain,mountain,snow,peak,cold,nature
⛰️	mountain	mountain,peak,hill,nature,climb,landscape
🌋	volcano	volcano,mountain,lava,eruption,fire,danger
🗻	mount fuji	mount fuji,japan,mountain,volcano,iconic
🏕️	camping	camping,tent,outdoors,nature,forest,adventure
🏖️	beach with umbrella	beach with umbrella,beach,umbrella,sun,sea,sand,relax
🏜️	desert	desert,sand,dry,hot,arid,dunes
🏝️	desert island	desert island,island,tropical,beach,palm tree,isolated
🏞️	national park	national park,park,nature,conservation,landscape,wilderness
🏟️	stadium	stadium,sport,arena,football,concert,event
🏛️	classical building	classical building,greek,roman,architecture,temple,columns
🏗️	building construction	building construction,construction,building,work,site,crane
🧱	brick	brick,wall,building,construction,red,material
🪨	rock	rock,stone,boulder,nature,geology
🪵	wood	wood,log,tree,forest,timber,material
🛖	hut	hut,shelter,shack,small,cabin,primitive
🏘️	houses	houses,home,residential,neighborhood,buildings
🏚️	derelict house	derelict house,abandoned,house,ruins,old,broken
🏠	house	house,home,building,dwelling,roof,family
🏡	house with garden	house with garden,house,garden,home,green,yard
🏢	office building	office building,office,skyscraper,business,corporate
🏣	Japanese post office	japanese post office,post office,japan,mail,building
🏤	post office	post office,mail,post,building,stamp
🏥	hospital	hospital,medical,doctor,nurse,health,building
🏦	bank	bank,money,finance,building,cash,investment
🏨	hotel	hotel,lodging,accommodation,travel,stay,building
🏩	love hotel	love hotel,hotel,romance,asia,privacy,short stay
🏪	convenience store	convenience store,store,shop,retail,24/7,quick
🏫	school	school,education,student,learn,building
🏬	department store	department store,store,shopping,retail,mall,goods
🏭	factory	factory,industry,smoke,building,production,manufacturing
🏯	Japanese castle	japanese castle,castle,japan,fortress,history
🏰	castle	castle,fortress,medieval,royal,king,queen
💒	wedding	wedding,church,marriage,bride,groom,ceremony
🗼	Tokyo tower	tokyo tower,tokyo,japan,landmark,tower,city
🗽	Statue of Liberty	statue of liberty,statue,new york,landmark,freedom,america
⛪	church	church,religion,christian,building,worship,cross
🕌	mosque	mosque,religion,islam,muslim,building,worship
🛕	hindu temple	hindu temple,temple,hinduism,religion,building,worship
🕍	synagogue	synagogue,religion,jewish,judaism,building,worship
⛩️	shinto shrine	shinto shrine,shinto,japan,religion,torii,worship
🕋	kaaba	kaaba,islam,mecca,mosque,cube,muslim
⛲	fountain	fountain,water,park,sculpture,ornament
⛺	tent	tent,camping,shelter,outdoors,camp
🌁	foggy	foggy,fog,mist,haze,weather,obscure
🌃	night with stars	night with stars,night,stars,sky,city,dark
🏙️	cityscape	cityscape,city,buildings,skyline,urban,view
🌄	sunrise over mountains	sunrise over mountains,sunrise,mountains,dawn,morning,nature
🌅	sunrise	sunrise,sun,dawn,morning,sky,light
🌆	cityscape at dusk	cityscape at dusk,city,dusk,twilight,evening,buildings
🌇	sunset	sunset,sun,evening,dusk,sky,horizon
🌉	bridge at night	bridge at night,bridge,night,city,lights,dark
♨️	hot springs	hot springs,onsen,spa,bath,relax,steam
🎠	carousel horse	carousel horse,carousel,amusement park,ride,horse,fun
🛝	playground slide	playground slide,slide,playground,park,fun,kids
🎡	ferris wheel	ferris wheel,amusement park,ride,wheel,view,attraction
🎢	roller coaster	roller coaster,amusement park,ride,thrill,fast,loop
💈	barber pole	barber pole,barber,haircut,shop,stripes,salon
🎪	circus tent	circus tent,circus,tent,show,performance,carnival
🚂	locomotive	locomotive,train,engine,railway,steam,transport
🚃	railway car	railway car,train,carriage,wagon,transport
🚄	high-speed train	high-speed train,train,bullet train,fast,transport
🚅	bullet train	bullet train,shinkansen,japan,train,fast,high-speed
🚆	train	train,railway,locomotive,transport,commute
🚇	metro	metro,subway,underground,train,transport,city
🚈	light rail	light rail,tram,train,transport,city,urban
🚉	station	station,train,bus,metro,platform,terminal
🚊	tram	tram,streetcar,trolley,transport,city,rail
🚝	monorail	monorail,train,single rail,transport,futuristic
🚞	mountain railway	mountain railway,train,mountain,rail,climb,scenic
🚋	tram car	tram car,tram,streetcar,trolley,transport,city
🚌	bus	bus,transport,vehicle,public transport,road
🚍	oncoming bus	oncoming bus,bus,transport,vehicle,road,coming
🚎	trolleybus	trolleybus,bus,electric,transport,overhead lines
🚐	minibus	minibus,van,transport,small bus,group
🚑	ambulance	ambulance,emergency,medical,rescue,hospital,siren
🚒	fire engine	fire engine,fire truck,firefighter,emergency,rescue,siren
🚓	police car	police car,police,cop,law enforcement,siren,vehicle
🚔	oncoming police car	oncoming police car,police,cop,law enforcement,siren,vehicle,coming
🚕	taxi	taxi,cab,car,transport,fare,yellow
🚖	oncoming taxi	oncoming taxi,taxi,cab,car,transport,coming
🚗	automobile	automobile,car,vehicle,drive,transport,auto
🚘	oncoming automobile	oncoming automobile,car,vehicle,drive,transport,coming
🚙	sport utility vehicle	sport utility vehicle,suv,car,vehicle,off-road,truck
🛻	pickup truck	pickup truck,truck,vehicle,utility,cargo,lorry
🚚	delivery truck	delivery truck,truck,delivery,van,cargo,transport
🚛	articulated lorry	articulated lorry,lorry,truck,trailer,semi-truck,transport
🚜	tractor	tractor,farm,agriculture,vehicle,machine,rural
🏎️	racing car	racing car,race car,sport,speed,fast,formula 1
🏍️	motorcycle	motorcycle,bike,motorbike,ride,helmet,vehicle
🛵	motor scooter	motor scooter,scooter,moped,bike,urban,transport
🦽	manual wheelchair	manual wheelchair,wheelchair,disabled,mobility,accessible
🦼	motorized wheelchair	motorized wheelchair,wheelchair,electric,disabled,mobility
🛺	auto rickshaw	auto rickshaw,tuk-tuk,rickshaw,asia,taxi,three-wheeled
🚲	bicycle	bicycle,bike,cycle,ride,pedal,sport
🛴	kick scooter	kick scooter,scooter,kick,ride,toy,transport
🛹	skateboard	skateboard,skate,board,sport,trick,street
🛼	roller skate	roller skate,skate,rollerskating,wheels,sport
🚏	bus stop	bus stop,bus,stop,transport,waiting
🛣️	motorway	motorway,highway,road,freeway,fast,travel
🛤️	railway track	railway track,train,rail,track,railroad
🛢️	oil drum	oil drum,barrel,oil,fuel,container,industry
⛽	fuel pump	fuel pump,gas station,petrol,fuel,gas,pump
🛞	wheel	wheel,tire,car,vehicle,round,spin
🚨	police car light	police car light,siren,emergency,police,flashing,beacon
🚥	horizontal traffic light	horizontal traffic light,traffic light,signal,road,stop,go
🚦	vertical traffic light	vertical traffic light,traffic light,signal,road,stop,go
🛑	stop sign	stop sign,stop,sign,road,traffic,octagon
🚧	construction	construction,roadwork,barrier,caution,work in progress
⚓	anchor	anchor,ship,boat,nautical,sea,dock
🛟	ring buoy	ring buoy,lifebuoy,lifesaver,rescue,water,safety
⛵	sailboat	sailboat,boat,sail,ocean,sea,wind
🛶	canoe	canoe,boat,paddle,river,water,sport
🚤	speedboat	speedboat,boat,fast,water,race,motor
🛳️	passenger ship	passenger ship,cruise ship,ship,boat,travel,ocean
⛴️	ferry	ferry,boat,ship,transport,water,across
🛥️	motor boat	motor boat,boat,engine,water,recreational
🚢	ship	ship,boat,vessel,ocean,sea,large
✈️	airplane	airplane,plane,aircraft,fly,travel,airport
🛩️	small airplane	small airplane,plane,aircraft,propeller,fly,travel
🛫	airplane departure	airplane departure,airplane,plane,takeoff,airport,depart
🛬	airplane arrival	airplane arrival,airplane,plane,landing,airport,arrive
🪂	parachute	parachute,skydiving,jump,fall,safety,deploy
💺	seat	seat,chair,airplane,bus,car,sit
🚁	helicopter	helicopter,chopper,aircraft,fly,rotor,rescue
🚟	suspension railway	suspension railway,railway,train,suspended,transport
🚠	mountain cableway	mountain cableway,cable car,gondola,ski lift,mountain,transport
🚡	aerial tramway	aerial tramway,cable car,gondola,mountain,transport,ski lift
🛰️	satellite	satellite,space,orbit,communication,dish,technology
🚀	rocket	rocket,space,launch,spaceship,blast off,explore
🛸	flying saucer	flying saucer,ufo,alien,spaceship,extraterrestrial
🛎️	bellhop bell	bellhop bell,bell,service,hotel,front desk,ding
🧳	luggage	luggage,suitcase,bag,travel,trip,packing
⌛	hourglass done	hourglass done,time,finished,end,completed,sand
⏳	hourglass not done	hourglass not done,time,waiting,pending,in progress,sand
⌚	watch	watch,time,wrist,clock,accessory,fashion
⏰	alarm clock	alarm clock,clock,time,wake up,morning,ring
⏱️	stopwatch	stopwatch,timer,sport,race,time,measure
⏲️	timer clock	timer clock,timer,countdown,kitchen,clock
🕰️	mantelpiece clock	mantelpiece clock,clock,antique,fireplace,ornament
🕛	twelve o’clock	twelve o’clock,12:00,noon,midnight,time
🕧	twelve-thirty	twelve-thirty,12:30,half past twelve,time
🕐	one o’clock	one o’clock,1:00,time
🕜	one-thirty	one-thirty,1:30,half past one,time
🕑	two o’clock	two o’clock,2:00,time
🕝	two-thirty	two-thirty,2:30,half past two,time
🕒	three o’clock	three o’clock,3:00,time
🕞	three-thirty	three-thirty,3:30,half past three,time
🕓	four o’clock	four o’clock,4:00,time
🕟	four-thirty	four-thirty,4:30,half past four,time
🕔	five o’clock	five o’clock,5:00,time
🕠	five-thirty	five-thirty,5:30,half past five,time
🕕	six o’clock	six o’clock,6:00,time
🕡	six-thirty	six-thirty,6:30,half past six,time
🕖	seven o’clock	seven o’clock,7:00,time
🕢	seven-thirty	seven-thirty,7:30,half past seven,time
🕗	eight o’clock	eight o’clock,8:00,time
🕣	eight-thirty	eight-thirty,8:30,half past eight,time
🕘	nine o’clock	nine o’clock,9:00,time
🕤	nine-thirty	nine-thirty,9:30,half past nine,time
🕙	ten o’clock	ten o’clock,10:00,time
🕥	ten-thirty	ten-thirty,10:30,half past ten,time
🕚	eleven o’clock	eleven o’clock,11:00,time
🕦	eleven-thirty	eleven-thirty,11:30,half past eleven,time
🌑	new moon	new moon,moon,dark,night,sky,phase
🌒	waxing crescent moon	waxing crescent moon,moon,phase,growing,night
🌓	first quarter moon	first quarter moon,moon,phase,half moon,night
🌔	waxing gibbous moon	waxing gibbous moon,moon,phase,almost full,night
🌕	full moon	full moon,moon,bright,night,full,lunar
🌖	waning gibbous moon	waning gibbous moon,moon,phase,shrinking,night
🌗	last quarter moon	last quarter moon,moon,phase,half moon,night
🌘	waning crescent moon	waning crescent moon,moon,phase,shrinking,night
🌙	crescent moon	crescent moon,moon,night,sky,islam,sleep
🌚	new moon face	new moon face,moon,face,dark,night,cute
🌛	first quarter moon face	first quarter moon face,moon,face,half moon,night,cute
🌜	last quarter moon face	last quarter moon face,moon,face,half moon,night,cute
🌡️	thermometer	thermometer,temperature,fever,hot,cold,measure
☀️	sun	sun,light,day,sky,bright,hot,shine
🌝	full moon face	full moon face,moon,face,full,night,cute
🌞	sun with face	sun with face,sun,face,happy,bright,day
🪐	ringed planet	ringed planet,saturn,planet,space,solar system,rings
⭐	star	star,shine,night,sky,space,bright
🌟	glowing star	glowing star,star,shine,sparkle,magic,bright
🌠	shooting star	shooting star,star,meteor,wish,night,sky
🌌	milky way	milky way,galaxy,space,stars,universe,night sky
☁️	cloud	cloud,sky,weather,white,fluffy,air
⛅	sun behind cloud	sun behind cloud,sun,cloud,partly cloudy,weather,sky
⛈️	cloud with lightning and rain	cloud with lightning and rain,storm,thunderstorm,rain,lightning,weather
🌤️	sun behind small cloud	sun behind small cloud,sun,cloud,partly sunny,weather
🌥️	sun behind large cloud	sun behind large cloud,sun,cloud,partly cloudy,weather
🌦️	sun behind rain cloud	sun behind rain cloud,sun,rain,cloud,showers,weather
🌧️	cloud with rain	cloud with rain,rain,cloud,weather,storm,wet
🌨️	cloud with snow	cloud with snow,snow,cloud,winter,weather,cold
🌩️	cloud with lightning	cloud with lightning,lightning,cloud,thunder,storm,weather
🌪️	tornado	tornado,twister,storm,wind,cyclone,weather,danger
🌫️	fog	fog,mist,haze,weather,cloud,obscure
🌬️	wind face	wind face,wind,blow,weather,air,breeze
🌀	cyclone	cyclone,hurricane,typhoon,storm,wind,swirl
🌈	rainbow	rainbow,color,arc,sky,rain,magic,pride
🌂	closed umbrella	closed umbrella,umbrella,rain,protection,closed
☂️	umbrella	umbrella,rain,protection,open,weather
☔	umbrella with rain drops	umbrella with rain drops,umbrella,rain,weather,drops,wet
⛱️	umbrella on ground	umbrella on ground,beach,sun,shade,relax,summer
⚡	high voltage	high voltage,electricity,lightning,power,danger,zap
❄️	snowflake	snowflake,snow,ice,winter,cold,flake
☃️	snowman	snowman,snow,winter,cold,hat,scarf
⛄	snowman without snow	snowman without snow,snowman,snow,winter,cold,melt
☄️	comet	comet,space,stars,tail,celestial,asteroid
🔥	fire	fire,flame,hot,burn,heat,light
💧	droplet	droplet,water,drop,tear,rain,liquid
🌊	water wave	water wave,wave,ocean,sea,surf,beach
🎃	jack-o-lantern	jack-o-lantern,halloween,pumpkin,carved,spooky
🎄	Christmas tree	christmas tree,christmas,tree,holiday,lights,decorations
🎆	fireworks	fireworks,celebration,night,sky,explosion,festival
🎇	sparkler	sparkler,fireworks,light,celebration,sparkle,pyrotechnic
🧨	firecracker	firecracker,fireworks,explosion,loud,celebration,danger
✨	sparkles	sparkles,glitter,shine,magic,star,light
🎈	balloon	balloon,party,celebration,float,air,colorful
🎉	party popper	party popper,party,celebration,confetti,noise,fun
🎊	confetti ball	confetti ball,confetti,celebration,party,colorful,burst
🎋	tanabata tree	tanabata tree,japanese,festival,star,wish,bamboo
🎍	pine decoration	pine decoration,japanese,new year,kadomatsu,bamboo,lucky
🎎	Japanese dolls	japanese dolls,hinaまつり,hina matsuri,girls' day,traditional
🎏	carp streamer	carp streamer,koinobori,japanese,children's day,fish,flag
🎐	wind chime	wind chime,chime,bell,sound,breeze,decorate
🎑	moon viewing ceremony	moon viewing ceremony,tsukimi,japanese,autumn,moon,harvest
🧧	red envelope	red envelope,hongbao,chinese,lucky money,gift,new year
🎀	ribbon	ribbon,bow,decoration,gift,tie,present
🎁	wrapped gift	wrapped gift,gift,present,birthday,christmas,holiday
🎗️	reminder ribbon	reminder ribbon,awareness,cause,support,charity,symbol
🎟️	admission tickets	admission tickets,tickets,entry,event,show,pass
🎫	ticket	ticket,admission,pass,event,show,coupon
🎖️	military medal	military medal,medal,award,honor,military,brave
🏆	trophy	trophy,award,prize,win,sport,success
🏅	sports medal	sports medal,medal,award,sport,olympics,win
🥇	1st place medal	1st place medal,gold medal,first place,winner,award,sport
🥈	2nd place medal	2nd place medal,silver medal,second place,award,sport
🥉	3rd place medal	3rd place medal,bronze medal,third place,award,sport
⚽	soccer ball	soccer ball,football,sport,kick,game,ball
⚾	baseball	baseball,sport,ball,bat,game,pitch
🥎	softball	softball,sport,ball,pitch,game
🏀	basketball	basketball,sport,ball,hoop,dribble,game
🏐	volleyball	volleyball,sport,ball,net,game,spike
🏈	american football	american football,football,sport,ball,touchdown,game
🏉	rugby football	rugby football,rugby,sport,ball,scrum,game
🎾	tennis	tennis,sport,ball,racket,court,game
🥏	flying disc	flying disc,frisbee,toy,sport,throw,catch
🎳	bowling	bowling,sport,pins,ball,strike,alley
🏏	cricket game	cricket game,cricket,sport,bat,ball,wicket
🏑	field hockey	field hockey,hockey,sport,stick,ball,field
🏒	ice hockey	ice hockey,hockey,sport,ice,puck,skate
🥍	lacrosse	lacrosse,sport,stick,ball,net,game
🏓	ping pong	ping pong,table tennis,sport,paddle,ball,game
🏸	badminton	badminton,sport,racket,shuttlecock,net,game
🥊	boxing glove	boxing glove,boxing,sport,fight,punch,glove
🥋	martial arts uniform	martial arts uniform,judo,karate,taekwondo,gi,uniform
🥅	goal net	goal net,goal,net,soccer,hockey,sport
⛳	flag in hole	flag in hole,golf,sport,hole,flag,green
⛸️	ice skate	ice skate,skate,ice,winter,sport,blade
🎣	fishing pole	fishing pole,fishing,rod,hook,fish,bait
🤿	diving mask	diving mask,mask,dive,scuba,snorkel,water
🎽	running shirt	running shirt,running,sport,exercise,athletic,shirt
🎿	skis	skis,skiing,snow,winter,sport,slopes
🛷	sled	sled,sleigh,snow,winter,ride,toy
🥌	curling stone	curling stone,curling,sport,ice,stone,sweep
🎯	bullseye	bullseye,target,archery,darts,accuracy,aim
🪀	yo-yo	yo-yo,toy,string,play,spin
🪁	kite	kite,fly,wind,toy,sky,string
🔫	water pistol	water pistol,squirt gun,toy,water,play,fun
🎱	pool 8 ball	pool 8 ball,billiards,pool,game,cue ball,eight ball
🔮	crystal ball	crystal ball,magic,fortune telling,predict,future,mystic
🪄	magic wand	magic wand,wand,magic,spell,wizard,fairy
🎮	video game	video game,controller,gaming,play,console,fun
🕹️	joystick	joystick,game,arcade,controller,play
🎰	slot machine	slot machine,casino,gambling,money,luck,jackpot
🎲	game die	game die,dice,game,roll,chance,numbers
🧩	puzzle piece	puzzle piece,puzzle,jigsaw,game,solution,connect
🧸	teddy bear	teddy bear,bear,toy,stuffed animal,cute,childhood
🪅	piñata	piñata,party,celebration,candy,hit,mexican
🪩	mirror ball	mirror ball,disco ball,party,dance,lights,club
🪆	nesting dolls	nesting dolls,matryoshka,russian,dolls,stack,toy
♠️	spade suit	spade suit,spades,card,playing card,suit
♥️	heart suit	heart suit,hearts,card,playing card,suit,love
♦️	diamond suit	diamond suit,diamonds,card,playing card,suit,jewelry
♣️	club suit	club suit,clubs,card,playing card,suit,golf
♟️	chess pawn	chess pawn,chess,game,board game,pawn,piece
🃏	joker	joker,card,playing card,wild card,clown
🀄	mahjong red dragon	mahjong red dragon,mahjong,game,tile,chinese,red
🎴	flower playing cards	flower playing cards,hanafuda,japanese,cards,game,flower
🎭	performing arts	performing arts,theater,mask,drama,comedy,art
🖼️	framed picture	framed picture,picture,frame,art,photo,display
🎨	artist palette	artist palette,palette,paint,art,artist,colors
🧵	thread	thread,sewing,needle,fabric,stitch,yarn
🪡	sewing needle	sewing needle,needle,sew,stitch,thread,sharp
🧶	yarn	yarn,wool,knit,crochet,thread,craft
🪢	knot	knot,rope,tie,secure,loop,tangle
👓	glasses	glasses,eyewear,specs,vision,eyes,fashion
🕶️	sunglasses	sunglasses,shades,sun,eyewear,fashion,cool
🥽	goggles	goggles,safety,swim,protection,eyes
🥼	lab coat	lab coat,laboratory,science,doctor,uniform,scientist
🦺	safety vest	safety vest,vest,safety,high visibility,worker,construction
👔	necktie	necktie,tie,suit,formal,business,fashion
👕	t-shirt	t-shirt,shirt,clothing,casual,top,tee
👖	jeans	jeans,pants,denim,clothing,casual
🧣	scarf	scarf,clothing,warm,fashion,neck,winter
🧤	gloves	gloves,hand,warm,winter,protection
🧥	coat	coat,jacket,clothing,outerwear,warm,winter
🧦	socks	socks,foot,clothing,pair,warm
👗	dress	dress,clothing,gown,female,fashion
👘	kimono	kimono,japanese,traditional,robe,clothing
🥻	sari	sari,indian,traditional,clothing,dress,female
🩱	one-piece swimsuit	one-piece swimsuit,swimsuit,bathing suit,swimming,beach,pool
🩲	briefs	briefs,underwear,men's underwear,tight,swimwear
🩳	shorts	shorts,clothing,pants,casual,summer
👙	bikini	bikini,swimsuit,swimwear,beach,pool,two-piece
👚	woman’s clothes	woman's clothes,clothing,female,fashion,blouse,top
🪭	folding hand fan	folding hand fan,fan,cool,air,accessory,dance
👛	purse	purse,wallet,bag,money,female,accessory
👜	handbag	handbag,bag,purse,fashion,accessory,carry
👝	clutch bag	clutch bag,bag,purse,small,evening,accessory
🛍️	shopping bags	shopping bags,shopping,bags,retail,store,purchase
🎒	backpack	backpack,bag,school,travel,hike,carry
🩴	thong sandal	thong sandal,flip-flop,sandal,shoe,beach,summer
👞	man’s shoe	man's shoe,shoe,male,footwear,formal,dress shoe
👟	running shoe	running shoe,sneaker,shoe,sport,athletic,exercise
🥾	hiking boot	hiking boot,boot,hike,outdoors,trail,footwear
🥿	flat shoe	flat shoe,flats,shoe,ballet flat,female,comfortable
👠	high-heeled shoe	high-heeled shoe,heels,shoe,fashion,female,sexy
👡	woman’s sandal	woman's sandal,sandal,shoe,summer,beach,female
🩰	ballet shoes	ballet shoes,ballet,dance,shoes,dancer,pointe
👢	woman’s boot	woman's boot,boot,shoe,female,winter,fashion
🪮	hair pick	hair pick,comb,hair,afro,style,tool
👑	crown	crown,royal,king,queen,majesty,royalty
👒	woman’s hat	woman's hat,hat,female,fashion,sun hat,straw hat
🎩	top hat	top hat,hat,formal,magic,gentleman,magician
🎓	graduation cap	graduation cap,graduation,cap,hat,student,college
🧢	billed cap	billed cap,cap,hat,baseball cap,sport,casual
🪖	military helmet	military helmet,helmet,army,military,soldier,protection
⛑️	rescue worker’s helmet	rescue worker's helmet,helmet,rescue,safety,emergency,hard hat
📿	prayer beads	prayer beads,rosary,mala,religion,spiritual,meditation
💄	lipstick	lipstick,makeup,cosmetics,lips,beauty,red
💍	ring	ring,jewelry,wedding,engagement,diamond,finger
💎	gem stone	gem stone,gem,jewel,diamond,sparkle,precious
🔇	muted speaker	muted speaker,mute,volume,silent,off,sound
🔈	speaker low volume	speaker low volume,speaker,volume,low,sound
🔉	speaker medium volume	speaker medium volume,speaker,volume,medium,sound
🔊	speaker high volume	speaker high volume,speaker,volume,high,loud,sound
📢	loudspeaker	loudspeaker,speaker,announce,public,sound,megaphone
📣	megaphone	megaphone,loudspeaker,cheer,shout,protest,voice
📯	postal horn	postal horn,post office,mail,horn,delivery
🔔	bell	bell,ring,chime,sound,alarm,notification
🔕	bell with slash	bell with slash,silent,mute,no sound,notification off
🎼	musical score	musical score,music,notes,sheet music,compose,song
🎵	musical note	musical note,music,note,sound,song,tune
🎶	musical notes	musical notes,music,notes,sound,song,melody
🎙️	studio microphone	studio microphone,microphone,studio,record,sing,broadcast
🎚️	level slider	level slider,slider,audio,mixer,control,volume
🎛️	control knobs	control knobs,knobs,audio,mixer,control,dial
🎤	microphone	microphone,mic,sing,voice,speak,karaoke
🎧	headphone	headphone,earphones,music,listen,audio,sound
📻	radio	radio,broadcast,music,news,listen,station
🎷	saxophone	saxophone,instrument,music,jazz,brass
🪗	accordion	accordion,instrument,music,squeeze box,folk
🎸	guitar	guitar,instrument,music,rock,acoustic,electric
🎹	musical keyboard	musical keyboard,keyboard,piano,instrument,music
🎺	trumpet	trumpet,instrument,music,brass,horn
🎻	violin	violin,instrument,music,strings,fiddle
🪕	banjo	banjo,instrument,music,folk,string
🥁	drum	drum,instrument,music,percussion,beat
🪘	long drum	long drum,drum,instrument,percussion,african,tall
🪇	maracas	maracas,instrument,music,shaker,percussion,rhythm
🪈	flute	flute,instrument,music,woodwind,pipe
🪉	harp	harp,instrument,music,strings,angelic
📱	mobile phone	mobile phone,phone,cellphone,smartphone,call,text
📲	mobile phone with arrow	mobile phone with arrow,phone,incoming call,transfer,data
☎️	telephone	telephone,phone,call,landline,communication
📞	telephone receiver	telephone receiver,phone,call,handset,speak
📟	pager	pager,beeper,old tech,communication,message
📠	fax machine	fax machine,fax,communication,document,paper
🔋	battery	battery,power,energy,charge,full,electric
🪫	low battery	low battery,battery,power,empty,charging,weak
🔌	electric plug	electric plug,plug,electricity,power,socket,cord
💻	laptop	laptop,computer,portable,work,screen,tech
🖥️	desktop computer	desktop computer,computer,monitor,pc,workstation
🖨️	printer	printer,print,paper,document,ink,office
⌨️	keyboard	keyboard,computer,type,keys,typing,input
🖱️	computer mouse	computer mouse,mouse,computer,pointer,click,input
🖲️	trackball	trackball,mouse,computer,input,control
💽	computer disk	computer disk,disk,data,storage,hard drive,tech
💾	floppy disk	floppy disk,disk,old tech,storage,save,obsolete
💿	optical disk	optical disk,cd,dvd,disc,data,music
📀	dvd	dvd,disc,movie,video,data,storage
🧮	abacus	abacus,calculator,math,count,tool,ancient
🎥	movie camera	movie camera,camera,film,cinema,record,video
