🤝	People & Body	hands	handshake	handshake,deal,agreement,greeting,cooperation,partnership	🤝🏻,🫱🏻‍🫲🏼,🫱🏻‍🫲🏽,🫱🏻‍🫲🏾,🫱🏻‍🫲🏿,🫱🏼‍🫲🏻,🫱🏽‍🫲🏻,🫱🏾‍🫲🏻,🫱🏿‍🫲🏻	🤝🏼,🫱🏻‍🫲🏼,🫱🏼‍🫲🏻,🫱🏼‍🫲🏽,🫱🏼‍🫲🏾,🫱🏼‍🫲🏿,🫱🏽‍🫲🏼,🫱🏾‍🫲🏼,🫱🏿‍🫲🏼	🤝🏽,🫱🏻‍🫲🏽,🫱🏼‍🫲🏽,🫱🏽‍🫲🏻,🫱🏽‍🫲🏼,🫱🏽‍🫲🏾,🫱🏽‍🫲🏿,🫱🏾‍🫲🏽,🫱🏿‍🫲🏽	🤝🏾,🫱🏻‍🫲🏾,🫱🏼‍🫲🏾,🫱🏽‍🫲🏾,🫱🏾‍🫲🏻,🫱🏾‍🫲🏼,🫱🏾‍🫲🏽,🫱🏾‍🫲🏿,🫱🏿‍🫲🏾	🤝🏿,🫱🏻‍🫲🏿,🫱🏼‍🫲🏿,🫱🏽‍🫲🏿,🫱🏾‍🫲🏿,🫱🏿‍🫲🏻,🫱🏿‍🫲🏼,🫱🏿‍🫲🏽,🫱🏿‍🫲🏾	
🙏	People & Body	hands	folded hands	folded,hands,prayer,thank you,please,namaste,beg	🙏🏻	🙏🏼	🙏🏽	🙏🏾	🙏🏿	
✍️	People & Body	hand-prop	writing hand	writing,hand,write,signature,note,create,draw	✍🏻	✍🏼	✍🏽	✍🏾	✍🏿	
💅	People & Body	hand-prop	nail polish	nail polish,nails,manicure,beauty,glamour,fashion	💅🏻	💅🏼	💅🏽	💅🏾	💅🏿	
🤳	People & Body	hand-prop	selfie	selfie,camera,phone,picture,photo,self-portrait	🤳🏻	🤳🏼	🤳🏽	🤳🏾	🤳🏿	
💪	People & Body	body-parts	flexed biceps	flexed,biceps,muscle,strong,power,strength,arm	💪🏻	💪🏼	💪🏽	💪🏾	💪🏿	
🦾	People & Body	body-parts	mechanical arm	mechanical,arm,robot,cyborg,prosthetic,technology	
🦿	People & Body	body-parts	mechanical leg	mechanical,leg,robot,cyborg,prosthetic,technology	
🦵	People & Body	body-parts	leg	leg,body part,walk,run,kick,stand	🦵🏻	🦵🏼	🦵🏽	🦵🏾	🦵🏿	
🦶	People & Body	body-parts	foot	foot,body part,walk,run,stand,kick	🦶🏻	🦶🏼	🦶🏽	🦶🏾	🦶🏿	
👂	People & Body	body-parts	ear	ear,body part,hear,listen,sound	👂🏻	👂🏼	👂🏽	👂🏾	👂🏿	
🦻	People & Body	body-parts	ear with hearing aid	ear,hearing aid,listen,sound,hard of hearing,accessibility	🦻🏻	🦻🏼	🦻🏽	🦻🏾	🦻🏿	
👃	People & Body	body-parts	nose	nose,body part,smell,breathe,scent	👃🏻	👃🏼	👃🏽	👃🏾	👃🏿	
🧠	People & Body	body-parts	brain	brain,mind,intelligence,thought,smart,idea	
🫀	People & Body	body-parts	anatomical heart	anatomical,heart,love,emotion,organ,body,life	
🫁	People & Body	body-parts	lungs	lungs,breathe,respiration,organ,body	
🦷	People & Body	body-parts	tooth	tooth,teeth,mouth,bite,eat,smile	
🦴	People & Body	body-parts	bone	bone,skeleton,body,structure,anatomy	
👀	People & Body	body-parts	eyes	eyes,look,see,watch,sight,stare,observe	
👁️	People & Body	body-parts	eye	eye,look,see,watch,sight,observe	
👅	People & Body	body-parts	tongue	tongue,mouth,taste,lick,speak	
👄	People & Body	body-parts	mouth	mouth,speak,eat,kiss,talk,lips	
🫦	People & Body	body-parts	biting lip	biting,lip,nervous,flirty,anxious,seductive,hesitation	
👶	People & Body	person	baby	baby,infant,child,newborn,small,young	👶🏻	👶🏼	👶🏽	👶🏾	👶🏿	
🧒	People & Body	person	child	child,kid,young,person,youth	🧒🏻	🧒🏼	🧒🏽	🧒🏾	🧒🏿	
👦	People & Body	person	boy	boy,male,young,kid,child	👦🏻	👦🏼	👦🏽	👦🏾	👦🏿	
👧	People & Body	person	girl	girl,female,young,kid,child	👧🏻	👧🏼	👧🏽	👧🏾	👧🏿	
🧑	People & Body	person	person	person,human,individual,anyone,someone	🧑🏻	🧑🏼	🧑🏽	🧑🏾	🧑🏿	
👱	People & Body	person	person: blond hair	person,blond,hair,blonde	👱🏻	👱🏼	👱🏽	👱🏾	👱🏿	
👨	People & Body	person	man	man,male,adult,guy,gentleman	👨🏻	👨🏼	👨🏽	👨🏾	👨🏿	
🧔	People & Body	person	person: beard	person,beard,facial hair,hairy	🧔🏻	🧔🏼	🧔🏽	🧔🏾	🧔🏿	
🧔‍♂️	People & Body	person	man: beard	man,beard,facial hair,male	🧔🏻‍♂️	🧔🏼‍♂️	🧔🏽‍♂️	🧔🏾‍♂️	🧔🏿‍♂️	
🧔‍♀️	People & Body	person	woman: beard	woman,beard,facial hair,female	🧔🏻‍♀️	🧔🏼‍♀️	🧔🏽‍♀️	🧔🏾‍♀️	🧔🏿‍♀️	
👨‍🦰	People & Body	person	man: red hair	man,red hair,ginger,male	👨🏻‍🦰	👨🏼‍🦰	👨🏽‍🦰	👨🏾‍🦰	👨🏿‍🦰	
👨‍🦱	People & Body	person	man: curly hair	man,curly hair,curls,male	👨🏻‍🦱	👨🏼‍🦱	👨🏽‍🦱	👨🏾‍🦱	👨🏿‍🦱	
👨‍🦳	People & Body	person	man: white hair	man,white hair,old,elderly,male,grey hair	👨🏻‍🦳	👨🏼‍🦳	👨🏽‍🦳	👨🏾‍🦳	👨🏿‍🦳	
👨‍🦲	People & Body	person	man: bald	man,bald,no hair,male	👨🏻‍🦲	👨🏼‍🦲	👨🏽‍🦲	👨🏾‍🦲	👨🏿‍🦲	
👩	People & Body	person	woman	woman,female,adult,lady	👩🏻	👩🏼	👩🏽	👩🏾	👩🏿	
👩‍🦰	People & Body	person	woman: red hair	woman,red hair,ginger,female	👩🏻‍🦰	👩🏼‍🦰	👩🏽‍🦰	👩🏾‍🦰	👩🏿‍🦰	
🧑‍🦰	People & Body	person	person: red hair	person,red hair,ginger	🧑🏻‍🦰	🧑🏼‍🦰	🧑🏽‍🦰	🧑🏾‍🦰	🧑🏿‍🦰	
👩‍🦱	People & Body	person	woman: curly hair	woman,curly hair,curls,female	👩🏻‍🦱	👩🏼‍🦱	👩🏽‍🦱	👩🏾‍🦱	👩🏿‍🦱	
🧑‍🦱	People & Body	person	person: curly hair	person,curly hair,curls	🧑🏻‍🦱	🧑🏼‍🦱	🧑🏽‍🦱	🧑🏾‍🦱	🧑🏿‍🦱	
👩‍🦳	People & Body	person	woman: white hair	woman,white hair,old,elderly,female,grey hair	👩🏻‍🦳	👩🏼‍🦳	👩🏽‍🦳	👩🏾‍🦳	👩🏿‍🦳	
🧑‍🦳	People & Body	person	person: white hair	person,white hair,old,elderly,grey hair	🧑🏻‍🦳	🧑🏼‍🦳	🧑🏽‍🦳	🧑🏾‍🦳	🧑🏿‍🦳	
👩‍🦲	People & Body	person	woman: bald	woman,bald,no hair,female	👩🏻‍🦲	👩🏼‍🦲	👩🏽‍🦲	👩🏾‍🦲	👩🏿‍🦲	
🧑‍🦲	People & Body	person	person: bald	person,bald,no hair	🧑🏻‍🦲	🧑🏼‍🦲	🧑🏽‍🦲	🧑🏾‍🦲	🧑🏿‍🦲	
👱‍♀️	People & Body	person	woman: blond hair	woman,blond,hair,blonde,female	👱🏻‍♀️	👱🏼‍♀️	👱🏽‍♀️	👱🏾‍♀️	👱🏿‍♀️	
👱‍♂️	People & Body	person	man: blond hair	man,blond,hair,blonde,male	👱🏻‍♂️	👱🏼‍♂️	👱🏽‍♂️	👱🏾‍♂️	👱🏿‍♂️	
🧓	People & Body	person	older person	older person,elderly,senior,old,age	🧓🏻	🧓🏼	🧓🏽	🧓🏾	🧓🏿	
👴	People & Body	person	old man	old man,elderly,senior,male	👴🏻	👴🏼	👴🏽	👴🏾	👴🏿	
👵	People & Body	person	old woman	old woman,elderly,senior,female	👵🏻	👵🏼	👵🏽	👵🏾	👵🏿	
🙍	People & Body	person-gesture	person frowning	person,frowning,sad,unhappy,disappointed,worried	🙍🏻	🙍🏼	🙍🏽	🙍🏾	🙍🏿	
🙍‍♂️	People & Body	person-gesture	man frowning	man,frowning,sad,unhappy,disappointed,worried,male	🙍🏻‍♂️	🙍🏼‍♂️	🙍🏽‍♂️	🙍🏾‍♂️	🙍🏿‍♂️	
🙍‍♀️	People & Body	person-gesture	woman frowning	woman,frowning,sad,unhappy,disappointed,worried,female	🙍🏻‍♀️	🙍🏼‍♀️	🙍🏽‍♀️	🙍🏾‍♀️	🙍🏿‍♀️	
🙎	People & Body	person-gesture	person pouting	person,pouting,sulking,unhappy,annoyed,displeased	🙎🏻	🙎🏼	🙎🏽	🙎🏾	🙎🏿	
🙎‍♂️	People & Body	person-gesture	man pouting	man,pouting,sulking,unhappy,annoyed,displeased,male	🙎🏻‍♂️	🙎🏼‍♂️	🙎🏽‍♂️	🙎🏾‍♂️	🙎🏿‍♂️	
🙎‍♀️	People & Body	person-gesture	woman pouting	woman,pouting,sulking,unhappy,annoyed,displeased,female	🙎🏻‍♀️	🙎🏼‍♀️	🙎🏽‍♀️	🙎🏾‍♀️	🙎🏿‍♀️	
🙅	People & Body	person-gesture	person gesturing NO	person,gesturing,no,stop,deny,reject,x	🙅🏻	🙅🏼	🙅🏽	🙅🏾	🙅🏿	
🙅‍♂️	People & Body	person-gesture	man gesturing NO	man,gesturing,no,stop,deny,reject,x,male	🙅🏻‍♂️	🙅🏼‍♂️	🙅🏽‍♂️	🙅🏾‍♂️	🙅🏿‍♂️	
🙅‍♀️	People & Body	person-gesture	woman gesturing NO	woman,gesturing,no,stop,deny,reject,x,female	🙅🏻‍♀️	🙅🏼‍♀️	🙅🏽‍♀️	🙅🏾‍♀️	🙅🏿‍♀️	
🙆	People & Body	person-gesture	person gesturing OK	person,gesturing,ok,okay,approve,yes,good	🙆🏻	🙆🏼	🙆🏽	🙆🏾	🙆🏿	
🙆‍♂️	People & Body	person-gesture	man gesturing OK	man,gesturing,ok,okay,approve,yes,good,male	🙆🏻‍♂️	🙆🏼‍♂️	🙆🏽‍♂️	🙆🏾‍♂️	🙆🏿‍♂️	
🙆‍♀️	People & Body	person-gesture	woman gesturing OK	woman,gesturing,ok,okay,approve,yes,good,female	🙆🏻‍♀️	🙆🏼‍♀️	🙆🏽‍♀️	🙆🏾‍♀️	🙆🏿‍♀️	
💁	People & Body	person-gesture	person tipping hand	person,tipping hand,sassy,information,help,customer service,shrug	💁🏻	💁🏼	💁🏽	💁🏾	💁🏿	
💁‍♂️	People & Body	person-gesture	man tipping hand	man,tipping hand,sassy,information,help,customer service,shrug,male	💁🏻‍♂️	💁🏼‍♂️	💁🏽‍♂️	💁🏾‍♂️	💁🏿‍♂️	
💁‍♀️	People & Body	person-gesture	woman tipping hand	woman,tipping hand,sassy,information,help,customer service,shrug,female	💁🏻‍♀️	💁🏼‍♀️	💁🏽‍♀️	💁🏾‍♀️	💁🏿‍♀️	
🙋	People & Body	person-gesture	person raising hand	person,raising hand,ask,question,volunteer,participate	🙋🏻	🙋🏼	🙋🏽	🙋🏾	🙋🏿	
🙋‍♂️	People & Body	person-gesture	man raising hand	man,raising hand,ask,question,volunteer,participate,male	🙋🏻‍♂️	🙋🏼‍♂️	🙋🏽‍♂️	🙋🏾‍♂️	🙋🏿‍♂️	
🙋‍♀️	People & Body	person-gesture	woman raising hand	woman,raising hand,ask,question,volunteer,participate,female	🙋🏻‍♀️	🙋🏼‍♀️	🙋🏽‍♀️	🙋🏾‍♀️	🙋🏿‍♀️	
🧏	People & Body	person-gesture	deaf person	deaf,person,hearing impaired,sign language,ear	🧏🏻	🧏🏼	🧏🏽	🧏🏾	🧏🏿	
🧏‍♂️	People & Body	person-gesture	deaf man	deaf,man,hearing impaired,sign language,male	🧏🏻‍♂️	🧏🏼‍♂️	🧏🏽‍♂️	🧏🏾‍♂️	🧏🏿‍♂️	
🧏‍♀️	People & Body	person-gesture	deaf woman	deaf,woman,hearing impaired,sign language,female	🧏🏻‍♀️	🧏🏼‍♀️	🧏🏽‍♀️	🧏🏾‍♀️	🧏🏿‍♀️	
🙇	People & Body	person-gesture	person bowing	person,bowing,thank you,apology,respect,greeting	🙇🏻	🙇🏼	🙇🏽	🙇🏾	🙇🏿	
🙇‍♂️	People & Body	person-gesture	man bowing	man,bowing,thank you,apology,respect,greeting,male	🙇🏻‍♂️	🙇🏼‍♂️	🙇🏽‍♂️	🙇🏾‍♂️	🙇🏿‍♂️	
🙇‍♀️	People & Body	person-gesture	woman bowing	woman,bowing,thank you,apology,respect,greeting,female	🙇🏻‍♀️	🙇🏼‍♀️	🙇🏽‍♀️	🙇🏾‍♀️	🙇🏿‍♀️	
🤦	People & Body	person-gesture	person facepalming	person,facepalming,frustration,embarrassment,disbelief,fail	🤦🏻	🤦🏼	🤦🏽	🤦🏾	🤦🏿	
🤦‍♂️	People & Body	person-gesture	man facepalming	man,facepalming,frustration,embarrassment,disbelief,fail,male	🤦🏻‍♂️	🤦🏼‍♂️	🤦🏽‍♂️	🤦🏾‍♂️	🤦🏿‍♂️	
🤦‍♀️	People & Body	person-gesture	woman facepalming	woman,facepalming,frustration,embarrassment,disbelief,fail,female	🤦🏻‍♀️	🤦🏼‍♀️	🤦🏽‍♀️	🤦🏾‍♀️	🤦🏿‍♀️	
🤷	People & Body	person-gesture	person shrugging	person,shrugging,i don't know,indifference,uncertainty,what	🤷🏻	🤷🏼	🤷🏽	🤷🏾	🤷🏿	
🤷‍♂️	People & Body	person-gesture	man shrugging	man,shrugging,i don't know,indifference,uncertainty,what,male	🤷🏻‍♂️	🤷🏼‍♂️	🤷🏽‍♂️	🤷🏾‍♂️	🤷🏿‍♂️	
🤷‍♀️	People & Body	person-gesture	woman shrugging	woman,shrugging,i don't know,indifference,uncertainty,what,female	🤷🏻‍♀️	🤷🏼‍♀️	🤷🏽‍♀️	🤷🏾‍♀️	🤷🏿‍♀️	
🧑‍⚕️	People & Body	person-role	health worker	health worker,doctor,nurse,paramedic,medical,healthcare	🧑🏻‍⚕️	🧑🏼‍⚕️	🧑🏽‍⚕️	🧑🏾‍⚕️	🧑🏿‍⚕️	
👨‍⚕️	People & Body	person-role	man health worker	man,health worker,doctor,nurse,paramedic,medical,healthcare,male	👨🏻‍⚕️	👨🏼‍⚕️	👨🏽‍⚕️	👨🏾‍⚕️	👨🏿‍⚕️	
👩‍⚕️	People & Body	person-role	woman health worker	woman,health worker,doctor,nurse,paramedic,medical,healthcare,female	👩🏻‍⚕️	👩🏼‍⚕️	👩🏽‍⚕️	👩🏾‍⚕️	👩🏿‍⚕️	
🧑‍🎓	People & Body	person-role	student	student,graduate,school,college,university,learn	🧑🏻‍🎓	🧑🏼‍🎓	🧑🏽‍🎓	🧑🏾‍🎓	🧑🏿‍🎓	
👨‍🎓	People & Body	person-role	man student	man,student,graduate,school,college,university,learn,male	👨🏻‍🎓	👨🏼‍🎓	👨🏽‍🎓	👨🏾‍🎓	👨🏿‍🎓	
👩‍🎓	People & Body	person-role	woman student	woman,student,graduate,school,college,university,learn,female	👩🏻‍🎓	👩🏼‍🎓	👩🏽‍🎓	👩🏾‍🎓	👩🏿‍🎓	
🧑‍🏫	People & Body	person-role	teacher	teacher,professor,instructor,educator,school,teach	🧑🏻‍🏫	🧑🏼‍🏫	🧑🏽‍🏫	🧑🏾‍🏫	🧑🏿‍🏫	
👨‍🏫	People & Body	person-role	man teacher	man,teacher,professor,instructor,educator,school,teach,male	👨🏻‍🏫	👨🏼‍🏫	👨🏽‍🏫	👨🏾‍🏫	👨🏿‍🏫	
👩‍🏫	People & Body	person-role	woman teacher	woman,teacher,professor,instructor,educator,school,teach,female	👩🏻‍🏫	👩🏼‍🏫	👩🏽‍🏫	👩🏾‍🏫	👩🏿‍🏫	
🧑‍⚖️	People & Body	person-role	judge	judge,justice,court,law,legal,gavel	🧑🏻‍⚖️	🧑🏼‍⚖️	🧑🏽‍⚖️	🧑🏾‍⚖️	🧑🏿‍⚖️	
👨‍⚖️	People & Body	person-role	man judge	man,judge,justice,court,law,legal,gavel,male	👨🏻‍⚖️	👨🏼‍⚖️	👨🏽‍⚖️	👨🏾‍⚖️	👨🏿‍⚖️	
👩‍⚖️	People & Body	person-role	woman judge	woman,judge,justice,court,law,legal,gavel,female	👩🏻‍⚖️	👩🏼‍⚖️	👩🏽‍⚖️	👩🏾‍⚖️	👩🏿‍⚖️	
🧑‍🌾	People & Body	person-role	farmer	farmer,agriculture,farm,grow,crop,tractor	🧑🏻‍🌾	🧑🏼‍🌾	🧑🏽‍🌾	🧑🏾‍🌾	🧑🏿‍🌾	
👨‍🌾	People & Body	person-role	man farmer	man,farmer,agriculture,farm,grow,crop,male	👨🏻‍🌾	👨🏼‍🌾	👨🏽‍🌾	👨🏾‍🌾	👨🏿‍🌾	
👩‍🌾	People & Body	person-role	woman farmer	woman,farmer,agriculture,farm,grow,crop,female	👩🏻‍🌾	👩🏼‍🌾	👩🏽‍🌾	👩🏾‍🌾	👩🏿‍🌾	
🧑‍🍳	People & Body	person-role	cook	cook,chef,kitchen,food,restaurant,prepare	🧑🏻‍🍳	🧑🏼‍🍳	🧑🏽‍🍳	🧑🏾‍🍳	🧑🏿‍🍳	
👨‍🍳	People & Body	person-role	man cook	man,cook,chef,kitchen,food,restaurant,prepare,male	👨🏻‍🍳	👨🏼‍🍳	👨🏽‍🍳	👨🏾‍🍳	👨🏿‍🍳	
👩‍🍳	People & Body	person-role	woman cook	woman,cook,chef,kitchen,food,restaurant,prepare,female	👩🏻‍🍳	👩🏼‍🍳	👩🏽‍🍳	👩🏾‍🍳	👩🏿‍🍳	
🧑‍🔧	People & Body	person-role	mechanic	mechanic,repair,engineer,tools,fix,car	🧑🏻‍🔧	🧑🏼‍🔧	🧑🏽‍🔧	🧑🏾‍🔧	🧑🏿‍🔧	
👨‍🔧	People & Body	person-role	man mechanic	man,mechanic,repair,engineer,tools,fix,car,male	👨🏻‍🔧	👨🏼‍🔧	👨🏽‍🔧	👨🏾‍🔧	👨🏿‍🔧	
👩‍🔧	People & Body	person-role	woman mechanic	woman,mechanic,repair,engineer,tools,fix,car,female	👩🏻‍🔧	👩🏼‍🔧	👩🏽‍🔧	👩🏾‍🔧	👩🏿‍🔧	
🧑‍🏭	People & Body	person-role	factory worker	factory worker,assembly line,industry,manufacture,labor	🧑🏻‍🏭	🧑🏼‍🏭	🧑🏽‍🏭	🧑🏾‍🏭	🧑🏿‍🏭	
👨‍🏭	People & Body	person-role	man factory worker	man,factory worker,assembly line,industry,manufacture,labor,male	👨🏻‍🏭	👨🏼‍🏭	👨🏽‍🏭	👨🏾‍🏭	👨🏿‍🏭	
👩‍🏭	People & Body	person-role	woman factory worker	woman,factory worker,assembly line,industry,manufacture,labor,female	👩🏻‍🏭	👩🏼‍🏭	👩🏽‍🏭	👩🏾‍🏭	👩🏿‍🏭	
🧑‍💼	People & Body	person-role	office worker	office worker,business,suit,professional,desk,work	🧑🏻‍💼	🧑🏼‍💼	🧑🏽‍💼	🧑🏾‍💼	🧑🏿‍💼	
👨‍💼	People & Body	person-role	man office worker	man,office worker,business,suit,professional,desk,work,male	👨🏻‍💼	👨🏼‍💼	👨🏽‍💼	👨🏾‍💼	👨🏿‍💼	
👩‍💼	People & Body	person-role	woman office worker	woman,office worker,business,suit,professional,desk,work,female	👩🏻‍💼	👩🏼‍💼	👩🏽‍💼	👩🏾‍💼	👩🏿‍💼	
🧑‍🔬	People & Body	person-role	scientist	scientist,laboratory,research,experiment,science,discovery	🧑🏻‍🔬	🧑🏼‍🔬	🧑🏽‍🔬	🧑🏾‍🔬	🧑🏿‍🔬	
